Maximized_for_Method,Preprocessing_Method,LS_Mean,LS_Std,LS_Shapiro_Stat,LS_Shapiro_Pval,LS_Ttest_Stat,LS_Ttest_Pval,LS_Wilcoxon_Stat,LS_Wilcoxon_Pval,LDA_Mean,LDA_Std,LDA_Shapiro_Stat,LDA_Shapiro_Pval,LDA_Ttest_Stat,LDA_Ttest_Pval,LDA_Wilcoxon_Stat,LDA_Wilcoxon_Pval,SVM_Mean,SVM_Std,SVM_Shapiro_Stat,SVM_Shapiro_Pval,SVM_Ttest_Stat,SVM_Ttest_Pval,SVM_Wilcoxon_Stat,SVM_Wilcoxon_Pval,Num_Subjects
CAR_RPCA_S,CAR,65.88541666666666,17.2564117260722,0.8035346362476169,0.0030355074163141843,,,,,65.10416666666666,18.915645622223828,0.9146140980817572,0.13812219649031648,,,,,78.12500000000001,16.237976320958225,0.8735874014011373,0.030872138457555206,,,,,16
CAR_RPCA_S,RPCA_L,43.74999999999999,15.238269623258121,0.918006591742165,0.15666261906896864,4.49364497539543,0.0004286941605809203,9.0,0.002274451645991133,45.052083333333336,17.319176786112298,0.9245670468696698,0.19971791633493763,3.662240328349692,0.002311135509789221,12.5,0.00408817738995449,55.72916666666667,18.56827444789155,0.984992726820054,0.9909736728665829,4.557990884027348,0.0003771582453562059,3.0,0.0007654126488518396,16
CAR_RPCA_S,RPCA_S,63.54166666666667,15.555400544862582,0.9360411428946539,0.3033132624555802,0.5265048833554395,0.6062360020079114,56.0,0.8199945008268834,63.02083333333333,15.511742303995241,0.9686798486902573,0.8167960165390616,0.4303314829119349,0.6730733664145454,46.5,0.7054569861112734,82.29166666666666,14.546083378925982,0.8354532720530432,0.008383417491027294,-1.118033988749895,0.2811393954157361,45.5,0.40715543358855044,16
CAR_RPCA_S,CAR_RPCA_L,45.05208333333333,15.94932499769017,0.9515703812753021,0.5149684173159784,3.8254602783800298,0.001654833503394433,5.0,0.0017815591405881393,45.83333333333333,17.67766952966369,0.9315750237609872,0.258181993276185,3.278060842714795,0.005082443482909723,9.0,0.006292761002545231,58.85416666666667,17.422634045497638,0.9540617836760213,0.5566296742739001,4.299226480988584,0.000632787862157663,0.0,0.0021830447373622506,16
CAR_RPCA_S,CAR_RPCA_S,68.22916666666666,19.42505854059533,0.9386132442160611,0.3323734819603374,-0.549011877085413,0.5910768846976873,58.5,0.6226795578618749,66.14583333333333,18.626619523174654,0.8963611042033377,0.070296238227484,-0.21035158095583562,0.8362239546709076,49.0,0.8257952269721263,91.40625,10.56855410817866,0.7902945930220677,0.0020300295006521556,-5.028435023105528,0.00014988697259011482,0.0,0.0005912650237009978,16
