Maximized_for_Method,Preprocessing_Method,LS_Mean,LS_Std,LS_Shapiro_Stat,LS_Shapiro_Pval,LS_Ttest_Stat,LS_Ttest_Pval,LS_Wilcoxon_Stat,LS_Wilcoxon_Pval,LDA_Mean,LDA_Std,LDA_Shapiro_Stat,LDA_Shapiro_Pval,LDA_Ttest_Stat,LDA_Ttest_Pval,LDA_Wilcoxon_Stat,LDA_Wilcoxon_Pval,SVM_Mean,SVM_Std,SVM_Shapiro_Stat,SVM_Shapiro_Pval,SVM_Ttest_Stat,SVM_Ttest_Pval,SVM_Wilcoxon_Stat,SVM_Wilcoxon_Pval,Num_Subjects
CAR_RPCA_L,CAR,65.88541666666666,17.2564117260722,0.8035346362476169,0.0030355074163141843,,,,,65.10416666666666,18.915645622223828,0.9146140980817572,0.13812219649031648,,,,,78.12500000000001,16.237976320958225,0.8735874014011373,0.030872138457555206,,,,,16
CAR_RPCA_L,RPCA_L,58.854166666666664,18.742764807756856,0.9179870145078299,0.1565488562146856,2.020333368652986,0.061578062027417745,24.0,0.07323920333262475,59.375,17.147997534535758,0.9148292906907518,0.13923057328125554,1.789150133738978,0.09379843706725355,24.5,0.07798092431716298,67.1875,18.333037402914627,0.9313739004682877,0.2563014983076917,5.446437104203522,6.751319476740675e-05,2.5,0.0010367361818881635,16
CAR_RPCA_L,RPCA_S,55.729166666666664,16.52774130481503,0.9773103670740271,0.9386436593975711,2.104575263883712,0.05260034171330289,30.5,0.05217628756714263,55.989583333333336,17.177632900042166,0.9632596693253591,0.7211278116029555,1.78500196350324,0.09449336130406553,27.0,0.10872200299980213,74.73958333333334,15.82982074523868,0.8792469776447563,0.037771678121178195,1.1194147895586117,0.2805686910531327,24.0,0.23292257804168426,16
CAR_RPCA_L,CAR_RPCA_L,63.541666666666664,18.721042453761903,0.8860308493770687,0.04822541165886606,0.8024208205741782,0.43483939021239637,31.0,0.8581679133042235,64.58333333333331,19.376120039310702,0.9162136171892881,0.14657547774042054,0.21684543705982753,0.8312505086278881,21.0,0.8583387745277491,79.42708333333333,13.777493819178435,0.8911451745062643,0.0580778041486874,-1.7751790062418145,0.09615710991420624,4.5,0.2059032107320683,16
CAR_RPCA_L,CAR_RPCA_S,58.333333333333336,19.764235376052373,0.9419540812692548,0.373642848199096,1.6707922678747076,0.11549012382259041,29.5,0.14857845881805887,56.77083333333333,18.972922500090608,0.9516302960031221,0.5159485889471962,1.9999999999999998,0.06394500728472023,29.5,0.0826637087457847,76.5625,16.061608276155493,0.9382015484320099,0.3275657193830212,0.5703518254720303,0.576883447474936,43.0,0.8597271690358461,16
