P7,P5,P3,P1,P2,P4,P6,P8,Cz,Pz,PO7,PO5,PO3,POz,PO4,PO6,PO8,O1,Oz,O2
0.0705625836057305,0.045602141327973696,0.04978288074294013,0.027808701321304703,0.06527701221904494,0.10059588156204051,0.10012396989535569,0.13965525672194798,0.05508122518246203,0.03210474513588398,0.07829743306534313,0.08270196395740448,0.034708541693753286,0.0391030266909126,0.06119700850074913,0.12504377813306042,0.12877745348266068,0.1099486786947525,0.08991919459310961,0.11818685641141999
0.09309766790338121,0.06853552697379375,0.06785440748798535,0.09936010444521792,0.09138651940585045,0.12895150842065659,0.1289330630192287,0.1816834849739961,0.09186928653567736,0.08766351816121727,0.14454529283658196,0.14686686322655867,0.10287585942905984,0.04121003473211572,0.043818063266341925,0.15770512295985245,0.16427912647253687,0.15192114007804625,0.11454975093994436,0.15578759379747315
0.04898069314242438,0.06225249539034675,0.0953952052087681,0.11751739302552654,0.09941697544900688,0.07108576234616626,0.04778300399602546,0.1655302518742746,0.07040034699272323,0.17684841685566005,0.040847603148305094,0.049932941869699286,0.06520745814676329,0.09718243879498288,0.11964217389620223,0.12770579123119893,0.01816184692946327,0.0372361552340543,0.0316133367428743,0.06335333861936905
0.06607109269792115,0.060008793056621754,0.09698131548308905,0.058622824220204116,0.10105812210055247,0.07719383518775054,0.03426032750028391,0.19654929988743,0.08231354582861002,0.1388186729561363,0.03476846032822252,0.057217246553235734,0.0711767341842544,0.09927838198547877,0.05012925360960397,0.10020949500998444,0.0778659240326078,0.039446718923087924,0.08039939696202211,0.06769471904634197
