Maximized_for_Method,Preprocessing_Method,LS_Mean,LS_Std,LS_Shapiro_Stat,LS_Shapiro_Pval,LS_Ttest_Stat,LS_Ttest_Pval,LS_Wilcoxon_Stat,LS_Wilcoxon_Pval,LDA_Mean,LDA_Std,LDA_Shapiro_Stat,LDA_Shapiro_Pval,LDA_Ttest_Stat,LDA_Ttest_Pval,LDA_Wilcoxon_Stat,LDA_Wilcoxon_Pval,SVM_Mean,SVM_Std,SVM_Shapiro_Stat,SVM_Shapiro_Pval,SVM_Ttest_Stat,SVM_Ttest_Pval,SVM_Wilcoxon_Stat,SVM_Wilcoxon_Pval,Num_Subjects
CAR_RPCA_S,CAR,60.30701754385965,10.761266795074825,0.9554898313632118,0.4871723550409185,,,,,58.114035087719294,12.929300853494452,0.9614737191491805,0.6017361317697909,,,,,78.0701754385965,13.907728066410463,0.9378142223648008,0.24075686566592885,,,,,19
CAR_RPCA_S,RPCA_L,54.166666666666664,24.295632895188753,0.9292317500471505,0.16763410243671525,1.1064130765250477,0.2831160154594017,61.5,0.29569749272580825,54.605263157894726,25.57435041598816,0.9237042706416155,0.13250656472975003,0.6014112132391056,0.5550655397651494,83.0,0.6289539396576465,61.84210526315789,29.901860612384755,0.8761246066205562,0.018392979212971724,2.2208885331554487,0.039429762660317336,47.0,0.09337004155359772,19
CAR_RPCA_S,RPCA_S,66.66666666666666,12.536496428031976,0.927347608326102,0.15473476021717036,-2.299046438230351,0.03369310263946608,25.0,0.046649186749128296,25.0,0.0,1.0,1.0,10.866090453752767,2.4511280657584795e-09,0.0,0.00012855346761721207,89.91228070175438,8.999247600299645,0.8863616289053476,0.02775418658735425,-4.0976562750158285,0.0006757355454369046,9.5,0.001474381320485359,19
CAR_RPCA_S,CAR_RPCA_L,54.166666666666664,24.295632895188753,0.9292317500471505,0.16763410243671525,1.1064130765250477,0.2831160154594017,61.5,0.29569749272580825,54.605263157894726,25.57435041598816,0.9237042706416155,0.13250656472975003,0.6014112132391056,0.5550655397651494,83.0,0.6289539396576465,61.84210526315789,29.901860612384755,0.8761246066205562,0.018392979212971724,2.2208885331554487,0.039429762660317336,47.0,0.09337004155359772,19
CAR_RPCA_S,CAR_RPCA_S,66.66666666666666,12.536496428031976,0.927347608326102,0.15473476021717036,-2.299046438230351,0.03369310263946608,25.0,0.046649186749128296,25.0,0.0,1.0,1.0,10.866090453752767,2.4511280657584795e-09,0.0,0.00012855346761721207,89.91228070175438,8.999247600299645,0.8863616289053476,0.02775418658735425,-4.0976562750158285,0.0006757355454369046,9.5,0.001474381320485359,19
